col_a,col_b,col_c,col_d,col_e,col_f,col_g,col_h,col_i
SHP-006488,W-03,FG-0074,2025-08-16,20,20,1,1,海外
SHP-006489,W-22,FG-0071,2026-02-12,10,10,1,1,海外
SHP-006490,W-05,FG-0009,2025-12-04,100,100,1,1,東日本
SHP-006491,W-16,FG-0051,2025-03-12,50,50,1,1,東日本
SHP-006492,W-14,FG-0013,2025-01-30,50,50,1,1,海外
SHP-006493,W-03,FG-0034,2025-06-14,50,50,0,1,北日本
SHP-006494,W-04,FG-0006,2026-04-13,20,20,1,1,北日本
SHP-006495,W-18,FG-0048,2025-07-05,100,80,1,0,西日本
SHP-006496,W-06,FG-0050,2025-06-20,50,50,1,1,西日本
SHP-006497,W-14,FG-0027,2025-11-05,20,20,1,1,北日本
SHP-006498,W-04,FG-0018,2024-06-26,10,10,1,1,北日本
SHP-006499,W-02,FG-0030,2024-09-08,20,20,1,1,北日本
SHP-006500,W-10,FG-0012,2025-01-31,20,20,1,1,西日本
SHP-006501,W-06,FG-0063,2024-11-04,10,10,1,1,東日本
SHP-006502,W-14,FG-0043,2025-02-06,50,50,1,1,海外
SHP-006503,W-12,FG-0075,2026-02-03,10,10,1,1,北日本
SHP-006504,W-15,FG-0040,2025-12-25,10,10,1,1,北日本
SHP-006505,W-20,FG-0045,2025-11-08,10,10,1,1,北日本
SHP-006506,W-09,FG-0049,2024-01-28,20,20,1,1,西日本
SHP-006507,W-24,FG-0049,2026-01-06,100,100,1,1,北日本
SHP-006508,W-01,FG-0032,2025-03-07,50,50,1,1,北日本
SHP-006509,W-10,FG-0022,2025-06-15,50,50,0,1,西日本
SHP-006510,W-11,FG-0049,2025-10-11,20,20,1,1,北日本
SHP-006511,W-09,FG-0027,2025-02-20,50,50,1,1,海外
SHP-006512,W-04,FG-0064,2024-02-13,50,50,1,1,北日本
SHP-006513,W-01,FG-0034,2024-03-04,50,50,1,1,東日本
SHP-006514,W-20,FG-0003,2024-02-11,100,100,1,1,海外
SHP-006515,W-10,FG-0036,2025-01-09,10,10,1,1,西日本
SHP-006516,W-20,FG-0036,2024-09-30,50,50,1,1,東日本
SHP-006517,W-06,FG-0003,2025-09-28,20,20,1,1,北日本
SHP-006518,W-07,FG-0078,2024-06-20,100,100,1,1,東日本
SHP-006519,W-21,FG-0020,2024-09-10,50,50,1,1,北日本
SHP-006520,W-11,FG-0057,2024-02-24,100,100,1,1,西日本
SHP-006521,W-01,FG-0013,2024-12-03,50,50,1,1,西日本
SHP-006522,W-18,FG-0008,2025-06-30,10,7,1,0,東日本
SHP-006523,W-08,FG-0078,2025-02-25,10,8,1,0,東日本
SHP-006524,W-05,FG-0036,2024-10-17,10,10,1,1,海外
SHP-006525,W-05,FG-0022,2026-02-11,100,100,1,1,西日本
SHP-006526,W-04,FG-0048,2025-08-19,100,100,0,1,西日本
SHP-006527,W-18,FG-0046,2025-07-28,50,50,1,1,北日本
SHP-006528,W-01,FG-0033,2024-06-11,20,20,1,1,北日本
SHP-006529,W-12,FG-0059,2026-01-03,10,10,1,1,西日本
SHP-006530,W-24,FG-0057,2025-05-25,100,100,1,1,西日本
SHP-006531,W-04,FG-0073,2025-10-22,10,7,0,0,海外
SHP-006532,W-02,FG-0021,2024-04-09,20,20,1,1,北日本
SHP-006533,W-20,FG-0009,2024-07-14,10,10,1,1,西日本
SHP-006534,W-15,FG-0027,2025-05-03,10,10,1,1,西日本
SHP-006535,W-24,FG-0056,2026-04-07,20,20,0,1,西日本
SHP-006536,W-13,FG-0034,2025-12-02,20,20,1,1,北日本
SHP-006537,W-22,FG-0033,2024-10-22,100,100,0,1,海外
SHP-006538,W-19,FG-0013,2024-01-03,10,10,1,1,東日本
SHP-006539,W-13,FG-0067,2025-11-07,100,100,1,1,北日本
SHP-006540,W-16,FG-0061,2025-05-26,20,20,1,1,北日本
SHP-006541,W-04,FG-0033,2026-01-18,20,20,0,1,北日本
SHP-006542,W-04,FG-0010,2024-10-20,20,12,1,0,北日本
SHP-006543,W-01,FG-0045,2025-05-16,50,50,1,1,海外
SHP-006544,W-10,FG-0075,2025-07-29,10,10,1,1,東日本
SHP-006545,W-17,FG-0053,2026-01-22,100,100,1,1,海外
SHP-006546,W-12,FG-0027,2026-02-24,20,20,1,1,海外
SHP-006547,W-20,FG-0001,2024-05-24,100,100,1,1,海外
SHP-006548,W-14,FG-0003,2024-09-08,20,20,1,1,東日本
SHP-006549,W-02,FG-0080,2024-12-28,20,20,1,1,東日本
SHP-006550,W-10,FG-0017,2024-09-19,50,50,1,1,東日本
SHP-006551,W-12,FG-0040,2024-01-25,50,50,1,1,東日本
SHP-006552,W-16,FG-0080,2024-01-04,10,10,1,1,北日本
SHP-006553,W-12,FG-0028,2026-01-09,20,20,1,1,北日本
SHP-006554,W-22,FG-0022,2025-05-26,10,10,1,1,東日本
SHP-006555,W-13,FG-0064,2025-11-11,10,10,1,1,北日本
SHP-006556,W-04,FG-0041,2024-08-09,100,100,1,1,西日本
SHP-006557,W-11,FG-0067,2026-03-09,20,20,1,1,海外
SHP-006558,W-14,FG-0071,2024-04-13,50,50,1,1,海外
SHP-006559,W-03,FG-0003,2025-02-13,100,100,0,1,西日本
SHP-006560,W-04,FG-0073,2024-07-24,100,100,1,1,西日本
SHP-006561,W-08,FG-0022,2025-05-11,50,50,1,1,海外
SHP-006562,W-20,FG-0012,2024-06-12,50,50,1,1,西日本
SHP-006563,W-10,FG-0003,2024-12-01,10,10,1,1,北日本
SHP-006564,W-08,FG-0006,2024-10-11,50,50,1,1,海外
SHP-006565,W-09,FG-0050,2025-04-12,50,39,1,0,北日本
SHP-006566,W-23,FG-0080,2026-01-08,10,10,0,1,海外
SHP-006567,W-23,FG-0043,2026-04-30,20,20,0,1,東日本
SHP-006568,W-18,FG-0037,2024-12-01,10,10,1,1,北日本
SHP-006569,W-24,FG-0009,2024-12-12,100,100,0,1,北日本
SHP-006570,W-03,FG-0028,2025-01-24,50,50,1,1,東日本
SHP-006571,W-13,FG-0001,2026-04-28,10,10,1,1,北日本
SHP-006572,W-18,FG-0059,2026-03-14,50,50,1,1,海外
SHP-006573,W-02,FG-0062,2025-12-01,20,20,1,1,西日本
SHP-006574,W-03,FG-0018,2024-02-28,50,50,1,1,東日本
SHP-006575,W-24,FG-0035,2024-02-07,50,50,1,1,北日本
SHP-006576,W-01,FG-0071,2024-02-22,10,10,1,1,海外
SHP-006577,W-14,FG-0029,2024-03-29,10,10,1,1,西日本
SHP-006578,W-09,FG-0054,2025-09-14,20,20,0,1,西日本
SHP-006579,W-19,FG-0055,2024-04-12,20,14,0,0,東日本
SHP-006580,W-08,FG-0076,2025-05-12,50,50,1,1,西日本
SHP-006581,W-05,FG-0049,2025-02-17,100,100,1,1,海外
SHP-006582,W-08,FG-0067,2026-04-30,20,12,1,0,西日本
SHP-006583,W-12,FG-0036,2024-08-12,20,20,1,1,西日本
SHP-006584,W-23,FG-0010,2024-09-13,10,10,1,1,西日本
SHP-006585,W-21,FG-0042,2025-10-08,100,100,1,1,東日本
SHP-006586,W-01,FG-0070,2025-02-24,20,15,1,0,東日本
SHP-006587,W-14,FG-0004,2024-01-23,10,10,1,1,北日本
SHP-006588,W-08,FG-0010,2025-06-06,10,10,1,1,東日本
SHP-006589,W-12,FG-0055,2026-02-22,10,10,1,1,北日本
SHP-006590,W-09,FG-0051,2024-08-11,50,50,1,1,東日本
SHP-006591,W-12,FG-0043,2024-09-22,20,20,1,1,東日本
SHP-006592,W-24,FG-0004,2026-03-03,50,50,1,1,海外
SHP-006593,W-10,FG-0006,2025-06-10,20,20,1,1,海外
SHP-006594,W-14,FG-0009,2024-02-15,50,50,1,1,西日本
SHP-006595,W-21,FG-0059,2026-04-05,20,20,1,1,西日本
SHP-006596,W-05,FG-0004,2025-09-05,20,20,1,1,海外
SHP-006597,W-12,FG-0013,2026-03-27,10,10,1,1,北日本
SHP-006598,W-08,FG-0004,2025-08-01,10,10,0,1,東日本
SHP-006599,W-22,FG-0029,2024-12-02,50,50,1,1,北日本
SHP-006600,W-12,FG-0060,2025-11-24,100,100,0,1,北日本
SHP-006601,W-21,FG-0025,2025-06-21,100,100,1,1,東日本
SHP-006602,W-11,FG-0004,2025-07-12,50,50,1,1,東日本
SHP-006603,W-19,FG-0063,2026-02-28,50,50,1,1,海外
SHP-006604,W-24,FG-0076,2025-05-17,20,20,1,1,西日本
SHP-006605,W-12,FG-0007,2025-12-08,100,100,1,1,海外
SHP-006606,W-04,FG-0012,2025-11-11,10,10,1,1,西日本
SHP-006607,W-19,FG-0048,2025-08-06,10,6,1,0,西日本
SHP-006608,W-05,FG-0005,2026-02-23,20,20,1,1,東日本
SHP-006609,W-01,FG-0007,2025-07-29,50,50,1,1,北日本
SHP-006610,W-04,FG-0017,2025-05-27,20,20,1,1,東日本
SHP-006611,W-21,FG-0004,2025-08-21,10,10,1,1,西日本
SHP-006612,W-02,FG-0056,2024-12-02,10,7,1,0,東日本
SHP-006613,W-16,FG-0050,2026-01-04,20,20,1,1,西日本
SHP-006614,W-22,FG-0020,2026-04-27,100,100,1,1,東日本
SHP-006615,W-17,FG-0067,2025-12-29,50,50,1,1,西日本
SHP-006616,W-15,FG-0019,2024-10-02,100,100,1,1,東日本
SHP-006617,W-06,FG-0011,2024-05-31,20,20,1,1,西日本
SHP-006618,W-11,FG-0056,2025-08-24,100,100,1,1,西日本
SHP-006619,W-11,FG-0011,2025-02-02,20,20,1,1,海外
SHP-006620,W-15,FG-0060,2024-05-10,50,50,1,1,西日本
SHP-006621,W-03,FG-0045,2024-02-13,50,50,1,1,北日本
SHP-006622,W-21,FG-0027,2026-02-28,10,10,0,1,北日本
SHP-006623,W-04,FG-0032,2024-02-07,10,10,1,1,西日本
SHP-006624,W-11,FG-0049,2024-09-23,100,100,1,1,西日本
SHP-006625,W-08,FG-0076,2025-09-10,10,10,1,1,北日本
SHP-006626,W-24,FG-0055,2026-04-11,100,100,1,1,西日本
SHP-006627,W-13,FG-0001,2024-08-27,10,10,1,1,海外
SHP-006628,W-22,FG-0054,2026-04-27,100,100,0,1,西日本
SHP-006629,W-12,FG-0010,2024-12-08,20,20,0,1,西日本
SHP-006630,W-02,FG-0042,2024-11-24,10,10,1,1,東日本
SHP-006631,W-10,FG-0071,2024-08-23,20,20,1,1,東日本
SHP-006632,W-22,FG-0060,2025-11-15,100,100,1,1,西日本
SHP-006633,W-13,FG-0074,2025-10-22,10,10,0,1,東日本
SHP-006634,W-17,FG-0035,2024-02-08,10,10,1,1,東日本
SHP-006635,W-19,FG-0046,2025-02-28,20,12,1,0,東日本
SHP-006636,W-08,FG-0002,2026-04-19,10,10,1,1,西日本
SHP-006637,W-15,FG-0053,2024-09-08,10,10,0,1,西日本
SHP-006638,W-18,FG-0057,2025-08-05,100,100,1,1,東日本
SHP-006639,W-17,FG-0039,2025-12-11,50,50,1,1,海外
SHP-006640,W-09,FG-0025,2024-12-05,100,100,0,1,北日本
SHP-006641,W-11,FG-0040,2026-02-23,20,20,1,1,北日本
SHP-006642,W-22,FG-0027,2025-07-22,100,100,1,1,西日本
SHP-006643,W-05,FG-0045,2025-09-02,100,100,1,1,北日本
SHP-006644,W-02,FG-0023,2024-03-10,20,20,1,1,海外
SHP-006645,W-20,FG-0073,2026-02-11,10,10,1,1,海外
SHP-006646,W-16,FG-0051,2025-07-26,100,100,1,1,海外
SHP-006647,W-15,FG-0058,2024-10-29,50,50,1,1,西日本
SHP-006648,W-10,FG-0014,2025-03-21,20,20,1,1,東日本
SHP-006649,W-01,FG-0031,2024-05-31,10,10,1,1,西日本
SHP-006650,W-04,FG-0022,2024-11-25,50,50,1,1,北日本
SHP-006651,W-04,FG-0079,2025-10-03,100,100,1,1,西日本
SHP-006652,W-24,FG-0047,2025-11-05,100,100,1,1,東日本
SHP-006653,W-23,FG-0054,2026-02-07,100,100,0,1,北日本
SHP-006654,W-07,FG-0022,2025-11-29,100,100,1,1,北日本
SHP-006655,W-14,FG-0005,2024-07-25,100,100,1,1,海外
SHP-006656,W-21,FG-0045,2025-11-24,20,20,1,1,北日本
SHP-006657,W-05,FG-0024,2024-03-26,50,50,1,1,海外
SHP-006658,W-16,FG-0064,2026-02-04,20,20,1,1,海外
SHP-006659,W-11,FG-0038,2026-02-15,100,100,1,1,海外
SHP-006660,W-19,FG-0053,2026-04-09,10,10,1,1,西日本
SHP-006661,W-19,FG-0005,2025-02-27,100,100,0,1,海外
SHP-006662,W-23,FG-0022,2024-03-18,10,10,1,1,海外
SHP-006663,W-18,FG-0053,2024-06-14,20,20,1,1,海外
SHP-006664,W-19,FG-0062,2024-08-10,100,100,1,1,海外
SHP-006665,W-03,FG-0046,2025-04-29,10,10,1,1,西日本
SHP-006666,W-02,FG-0045,2026-04-10,50,50,1,1,西日本
SHP-006667,W-09,FG-0014,2025-10-14,20,20,1,1,海外
SHP-006668,W-15,FG-0001,2024-11-01,50,50,1,1,北日本
SHP-006669,W-21,FG-0045,2024-09-28,10,10,1,1,西日本
SHP-006670,W-02,FG-0080,2025-04-13,100,100,1,1,北日本
SHP-006671,W-06,FG-0055,2026-04-08,20,20,1,1,海外
SHP-006672,W-09,FG-0019,2026-03-23,20,20,1,1,海外
SHP-006673,W-12,FG-0060,2026-03-23,10,10,0,1,北日本
SHP-006674,W-02,FG-0059,2025-10-30,50,50,1,1,海外
SHP-006675,W-22,FG-0013,2024-08-11,100,100,0,1,海外
SHP-006676,W-19,FG-0048,2024-10-20,10,10,1,1,西日本
SHP-006677,W-23,FG-0052,2024-03-05,10,10,0,1,海外
SHP-006678,W-17,FG-0028,2026-04-07,100,100,1,1,海外
SHP-006679,W-14,FG-0003,2024-10-22,10,6,1,0,海外
SHP-006680,W-15,FG-0049,2026-04-26,20,20,1,1,海外
SHP-006681,W-10,FG-0006,2025-04-23,50,50,1,1,北日本
SHP-006682,W-09,FG-0048,2024-03-17,10,10,0,1,北日本
SHP-006683,W-19,FG-0014,2025-12-17,100,100,1,1,北日本
SHP-006684,W-21,FG-0058,2024-07-15,10,10,1,1,北日本
SHP-006685,W-13,FG-0046,2025-05-01,20,20,1,1,海外
SHP-006686,W-14,FG-0036,2025-05-01,10,10,1,1,海外
SHP-006687,W-01,FG-0005,2026-04-03,10,10,0,1,海外
SHP-006688,W-14,FG-0007,2024-03-13,100,100,1,1,海外
SHP-006689,W-09,FG-0007,2025-06-14,100,100,1,1,東日本
SHP-006690,W-24,FG-0063,2024-11-18,10,10,1,1,北日本
SHP-006691,W-15,FG-0074,2025-11-16,10,10,1,1,西日本
SHP-006692,W-04,FG-0019,2025-05-08,10,10,1,1,北日本
SHP-006693,W-24,FG-0050,2026-03-08,100,100,1,1,西日本
SHP-006694,W-11,FG-0006,2024-09-02,20,20,1,1,東日本
SHP-006695,W-05,FG-0053,2024-03-01,20,20,1,1,北日本
SHP-006696,W-10,FG-0054,2025-10-20,50,50,1,1,北日本
SHP-006697,W-07,FG-0069,2024-04-01,50,50,1,1,西日本
SHP-006698,W-19,FG-0076,2024-03-23,50,50,1,1,東日本
SHP-006699,W-22,FG-0074,2025-11-10,20,20,1,1,海外
SHP-006700,W-07,FG-0021,2024-11-14,10,10,1,1,海外
SHP-006701,W-03,FG-0075,2025-01-08,10,10,1,1,北日本
SHP-006702,W-03,FG-0019,2025-11-16,20,20,1,1,西日本
SHP-006703,W-16,FG-0068,2026-02-06,100,100,1,1,西日本
SHP-006704,W-01,FG-0059,2025-01-16,10,10,1,1,海外
SHP-006705,W-13,FG-0071,2024-08-29,20,20,1,1,海外
SHP-006706,W-16,FG-0035,2026-01-15,50,50,1,1,東日本
SHP-006707,W-23,FG-0080,2025-08-25,50,50,1,1,西日本
SHP-006708,W-16,FG-0065,2025-06-05,100,100,1,1,北日本
SHP-006709,W-19,FG-0008,2025-10-02,50,50,1,1,海外
SHP-006710,W-19,FG-0034,2025-12-17,100,100,1,1,海外
SHP-006711,W-02,FG-0062,2026-03-28,20,20,0,1,海外
SHP-006712,W-14,FG-0027,2026-03-27,10,10,1,1,東日本
SHP-006713,W-18,FG-0064,2025-10-15,10,10,1,1,海外
SHP-006714,W-18,FG-0079,2024-08-26,50,50,1,1,海外
SHP-006715,W-23,FG-0080,2025-06-18,10,10,1,1,北日本
SHP-006716,W-02,FG-0041,2025-12-29,50,50,1,1,北日本
SHP-006717,W-07,FG-0030,2025-01-18,20,20,1,1,東日本
SHP-006718,W-11,FG-0077,2025-12-09,100,100,1,1,東日本
SHP-006719,W-17,FG-0044,2024-09-01,10,10,1,1,海外
SHP-006720,W-07,FG-0055,2025-07-18,100,100,0,1,東日本
SHP-006721,W-24,FG-0032,2025-01-03,100,100,1,1,西日本
SHP-006722,W-03,FG-0007,2025-10-26,20,20,1,1,北日本
SHP-006723,W-08,FG-0010,2025-09-17,100,85,1,0,海外
SHP-006724,W-16,FG-0034,2025-10-26,50,50,1,1,海外
SHP-006725,W-13,FG-0057,2025-01-11,100,100,1,1,北日本
SHP-006726,W-13,FG-0060,2024-10-11,100,100,1,1,北日本
SHP-006727,W-18,FG-0014,2024-09-30,50,50,1,1,海外
SHP-006728,W-08,FG-0061,2025-11-05,100,100,0,1,海外
SHP-006729,W-14,FG-0042,2025-09-18,20,20,1,1,海外
SHP-006730,W-01,FG-0066,2025-07-14,20,15,1,0,東日本
SHP-006731,W-04,FG-0025,2025-06-26,10,10,0,1,海外
SHP-006732,W-12,FG-0052,2026-02-18,20,20,1,1,東日本
SHP-006733,W-23,FG-0037,2026-03-12,50,50,1,1,東日本
SHP-006734,W-08,FG-0077,2024-12-02,20,20,1,1,東日本
SHP-006735,W-15,FG-0036,2025-09-01,100,100,1,1,西日本
SHP-006736,W-02,FG-0065,2024-12-14,20,20,1,1,海外
SHP-006737,W-24,FG-0044,2024-11-30,50,30,1,0,西日本
SHP-006738,W-05,FG-0014,2024-02-13,20,20,0,1,北日本
SHP-006739,W-11,FG-0014,2025-07-22,100,100,1,1,西日本
SHP-006740,W-24,FG-0039,2024-09-29,20,13,0,0,西日本
SHP-006741,W-01,FG-0064,2024-12-31,20,20,0,1,東日本
SHP-006742,W-13,FG-0059,2026-03-06,20,20,1,1,海外
SHP-006743,W-24,FG-0035,2025-08-29,100,100,1,1,海外
SHP-006744,W-19,FG-0050,2025-04-18,10,10,1,1,北日本
SHP-006745,W-10,FG-0070,2024-01-25,50,50,1,1,西日本
SHP-006746,W-09,FG-0007,2024-04-04,10,10,1,1,西日本
SHP-006747,W-09,FG-0026,2024-04-24,10,10,1,1,西日本
SHP-006748,W-08,FG-0017,2024-01-15,100,100,1,1,北日本
SHP-006749,W-23,FG-0067,2024-09-04,100,100,1,1,東日本
SHP-006750,W-24,FG-0011,2025-10-06,50,50,1,1,東日本
SHP-006751,W-16,FG-0021,2026-04-11,20,20,0,1,北日本
SHP-006752,W-16,FG-0064,2024-04-07,50,50,0,1,東日本
SHP-006753,W-08,FG-0067,2025-11-18,20,20,1,1,西日本
SHP-006754,W-24,FG-0051,2024-12-27,10,10,1,1,北日本
SHP-006755,W-05,FG-0070,2024-05-05,50,50,1,1,北日本
SHP-006756,W-11,FG-0049,2024-09-14,100,92,1,0,北日本
SHP-006757,W-22,FG-0076,2025-09-06,10,10,1,1,東日本
SHP-006758,W-11,FG-0052,2025-04-27,10,10,1,1,海外
SHP-006759,W-15,FG-0010,2024-05-19,20,20,1,1,東日本
SHP-006760,W-08,FG-0079,2026-04-07,10,7,1,0,西日本
SHP-006761,W-08,FG-0027,2025-08-30,20,20,0,1,西日本
SHP-006762,W-02,FG-0071,2024-02-19,10,10,1,1,東日本
SHP-006763,W-18,FG-0024,2025-10-28,20,20,1,1,西日本
SHP-006764,W-05,FG-0014,2024-11-05,50,50,1,1,西日本
SHP-006765,W-15,FG-0024,2026-04-18,50,50,1,1,北日本
SHP-006766,W-23,FG-0062,2026-03-14,50,50,0,1,西日本
SHP-006767,W-19,FG-0079,2025-06-07,20,20,0,1,西日本
SHP-006768,W-14,FG-0063,2024-11-20,100,100,1,1,東日本
SHP-006769,W-15,FG-0037,2025-12-21,100,100,1,1,海外
SHP-006770,W-23,FG-0022,2025-12-20,100,100,1,1,西日本
SHP-006771,W-21,FG-0047,2024-01-18,10,10,1,1,東日本
SHP-006772,W-08,FG-0029,2025-08-30,10,10,1,1,東日本
SHP-006773,W-06,FG-0077,2024-08-31,10,10,1,1,東日本
SHP-006774,W-04,FG-0074,2025-10-18,10,10,1,1,西日本
SHP-006775,W-10,FG-0012,2025-06-23,20,20,1,1,海外
SHP-006776,W-02,FG-0055,2024-03-08,100,100,1,1,東日本
SHP-006777,W-12,FG-0064,2025-12-15,50,50,1,1,海外
SHP-006778,W-06,FG-0007,2025-09-04,50,50,1,1,東日本
SHP-006779,W-17,FG-0072,2024-04-25,20,20,1,1,海外
SHP-006780,W-03,FG-0038,2024-09-26,20,20,1,1,海外
SHP-006781,W-04,FG-0057,2026-04-01,20,18,1,0,北日本
SHP-006782,W-24,FG-0066,2025-07-24,20,20,1,1,東日本
SHP-006783,W-22,FG-0070,2024-04-25,20,20,1,1,東日本
SHP-006784,W-09,FG-0043,2025-03-28,50,50,1,1,西日本
SHP-006785,W-05,FG-0022,2025-11-08,50,50,1,1,西日本
SHP-006786,W-23,FG-0044,2024-01-31,10,10,1,1,西日本
SHP-006787,W-24,FG-0076,2024-11-10,10,8,1,0,北日本
SHP-006788,W-09,FG-0001,2024-01-30,50,50,1,1,西日本
SHP-006789,W-07,FG-0074,2025-09-26,100,100,1,1,東日本
SHP-006790,W-14,FG-0074,2024-09-16,20,20,1,1,東日本
SHP-006791,W-17,FG-0015,2024-09-02,50,50,1,1,北日本
SHP-006792,W-04,FG-0035,2025-11-29,20,20,0,1,北日本
SHP-006793,W-03,FG-0062,2024-04-25,10,10,1,1,東日本
SHP-006794,W-01,FG-0056,2026-04-12,50,50,1,1,北日本
SHP-006795,W-15,FG-0053,2024-10-12,100,100,1,1,東日本
SHP-006796,W-18,FG-0066,2025-11-07,20,20,1,1,海外
SHP-006797,W-24,FG-0062,2024-04-08,50,50,1,1,東日本
SHP-006798,W-14,FG-0017,2025-11-16,100,100,1,1,西日本
SHP-006799,W-05,FG-0049,2025-10-18,10,10,0,1,海外
SHP-006800,W-10,FG-0067,2025-03-21,100,100,1,1,東日本
SHP-006801,W-12,FG-0062,2024-07-27,100,100,1,1,東日本
SHP-006802,W-04,FG-0058,2025-11-24,100,100,1,1,東日本
SHP-006803,W-22,FG-0025,2025-05-23,50,50,1,1,東日本
SHP-006804,W-11,FG-0012,2024-11-16,100,100,1,1,東日本
SHP-006805,W-12,FG-0061,2024-04-11,50,50,1,1,北日本
SHP-006806,W-18,FG-0016,2025-04-19,10,10,1,1,東日本
SHP-006807,W-19,FG-0026,2024-02-09,50,50,1,1,東日本
SHP-006808,W-21,FG-0034,2025-05-10,50,50,1,1,北日本
SHP-006809,W-22,FG-0064,2025-11-09,50,50,1,1,西日本
SHP-006810,W-01,FG-0006,2024-02-06,20,20,1,1,海外
SHP-006811,W-19,FG-0028,2025-04-19,50,50,0,1,東日本
SHP-006812,W-11,FG-0006,2024-01-08,100,100,1,1,西日本
SHP-006813,W-23,FG-0003,2024-10-22,100,100,1,1,西日本
SHP-006814,W-22,FG-0063,2024-01-29,20,20,1,1,海外
SHP-006815,W-10,FG-0053,2024-06-27,50,50,1,1,北日本
SHP-006816,W-24,FG-0004,2025-01-15,100,100,1,1,海外
SHP-006817,W-14,FG-0054,2024-09-16,50,50,1,1,海外
SHP-006818,W-02,FG-0069,2026-03-19,20,20,0,1,海外
SHP-006819,W-15,FG-0064,2024-09-18,10,10,1,1,海外
SHP-006820,W-05,FG-0059,2024-05-01,20,20,1,1,海外
SHP-006821,W-17,FG-0021,2025-12-01,10,10,1,1,西日本
SHP-006822,W-20,FG-0001,2024-05-18,20,20,1,1,北日本
SHP-006823,W-16,FG-0038,2024-05-10,20,20,1,1,海外
SHP-006824,W-10,FG-0013,2026-02-15,20,20,1,1,北日本
SHP-006825,W-18,FG-0066,2024-01-23,100,100,0,1,西日本
SHP-006826,W-22,FG-0023,2024-09-06,50,50,1,1,北日本
SHP-006827,W-08,FG-0049,2025-12-08,50,50,1,1,西日本
SHP-006828,W-11,FG-0015,2024-02-24,100,100,1,1,北日本
SHP-006829,W-16,FG-0028,2026-02-11,20,20,1,1,北日本
SHP-006830,W-12,FG-0004,2024-05-11,10,10,1,1,西日本
SHP-006831,W-05,FG-0054,2026-03-24,100,100,1,1,海外
SHP-006832,W-23,FG-0022,2025-06-08,100,100,1,1,東日本
SHP-006833,W-06,FG-0057,2025-01-09,20,20,1,1,北日本
SHP-006834,W-23,FG-0026,2025-10-17,100,100,1,1,海外
SHP-006835,W-19,FG-0070,2025-09-10,10,10,1,1,北日本
SHP-006836,W-18,FG-0030,2024-06-16,10,10,1,1,東日本
SHP-006837,W-11,FG-0055,2025-06-25,50,50,1,1,海外
SHP-006838,W-17,FG-0057,2026-03-02,100,72,0,0,海外
SHP-006839,W-14,FG-0033,2025-08-15,20,20,1,1,東日本
SHP-006840,W-02,FG-0011,2024-06-12,50,50,1,1,北日本
SHP-006841,W-24,FG-0013,2024-06-20,50,50,0,1,東日本
SHP-006842,W-02,FG-0045,2024-11-17,50,50,1,1,海外
SHP-006843,W-17,FG-0065,2026-04-05,100,100,0,1,西日本
SHP-006844,W-24,FG-0003,2025-10-15,50,50,1,1,西日本
SHP-006845,W-08,FG-0061,2024-03-08,100,100,1,1,北日本
SHP-006846,W-19,FG-0065,2024-05-26,50,50,1,1,海外
SHP-006847,W-24,FG-0060,2025-06-02,10,10,1,1,西日本
SHP-006848,W-19,FG-0002,2024-07-19,10,10,1,1,東日本
SHP-006849,W-21,FG-0050,2025-01-05,20,20,1,1,西日本
SHP-006850,W-11,FG-0017,2024-04-09,100,100,1,1,東日本
SHP-006851,W-24,FG-0035,2025-06-18,20,20,1,1,西日本
SHP-006852,W-10,FG-0062,2024-11-04,50,50,1,1,北日本
SHP-006853,W-13,FG-0049,2025-12-19,50,50,1,1,北日本
SHP-006854,W-10,FG-0011,2024-12-25,10,10,1,1,北日本
SHP-006855,W-06,FG-0011,2025-02-01,20,20,1,1,東日本
SHP-006856,W-04,FG-0076,2024-11-10,20,20,1,1,東日本
SHP-006857,W-02,FG-0028,2025-09-01,20,20,1,1,東日本
SHP-006858,W-03,FG-0069,2025-06-06,10,10,1,1,西日本
SHP-006859,W-10,FG-0055,2024-11-25,50,50,1,1,海外
SHP-006860,W-01,FG-0005,2024-07-06,20,20,1,1,東日本
SHP-006861,W-15,FG-0061,2025-11-15,10,10,1,1,海外
SHP-006862,W-12,FG-0059,2024-01-15,100,100,1,1,北日本
SHP-006863,W-21,FG-0079,2025-10-29,100,100,1,1,西日本
SHP-006864,W-08,FG-0021,2024-02-15,20,20,1,1,東日本
SHP-006865,W-05,FG-0013,2024-02-11,20,20,1,1,東日本
SHP-006866,W-13,FG-0064,2024-12-21,20,20,1,1,海外
SHP-006867,W-07,FG-0050,2024-07-07,10,10,0,1,東日本
SHP-006868,W-05,FG-0079,2024-12-18,10,10,1,1,西日本
SHP-006869,W-20,FG-0034,2024-01-10,10,10,1,1,西日本
SHP-006870,W-02,FG-0020,2024-07-22,50,50,0,1,東日本
SHP-006871,W-12,FG-0025,2025-08-22,100,100,1,1,東日本
SHP-006872,W-05,FG-0048,2025-09-26,50,50,1,1,東日本
SHP-006873,W-23,FG-0021,2025-08-18,50,50,0,1,東日本
SHP-006874,W-23,FG-0065,2024-05-22,20,20,1,1,北日本
SHP-006875,W-05,FG-0003,2025-08-27,20,20,1,1,西日本
SHP-006876,W-20,FG-0073,2024-08-18,10,10,1,1,北日本
SHP-006877,W-19,FG-0074,2025-08-25,50,50,1,1,東日本
